,0,1,2,3,4
487,2019-12-13,2,0,0,1.5
488,2019-12-10,0,1,0,1.0
489,2019-12-09,0,1,0,1.0
490,2019-12-08,0,1,0,1.0
491,2019-12-06,1,0,0,1.5
492,2019-12-05,1,0,0,1.5
493,2019-12-04,1,1,1,0.333
494,2019-12-03,1,1,0,1.25
495,2019-11-28,0,1,0,1.0
496,2019-11-27,3,0,1,0.75
497,2019-11-26,0,1,0,1.0
498,2019-11-21,0,1,0,1.0
499,2019-11-20,0,1,0,1.0
500,2019-11-19,2,0,0,1.5
501,2019-11-15,2,0,0,1.5
502,2019-11-14,1,1,0,1.25
503,2019-11-13,2,1,0,1.333
504,2019-11-11,0,0,1,-1.5
505,2019-11-08,0,0,1,-1.5
506,2019-11-06,1,0,0,1.5
507,2019-11-04,2,0,0,1.5
508,2019-10-30,0,1,0,1.0
509,2019-10-29,16,3,0,1.421
510,2019-10-28,2,2,0,1.25
511,2019-10-27,0,2,0,1.0
512,2019-10-23,0,1,0,1.0
513,2019-10-21,1,1,0,1.25
514,2019-10-17,0,1,0,1.0
515,2019-10-15,1,0,0,1.5
516,2019-10-13,1,0,0,1.5
517,2019-10-11,1,0,0,1.5
518,2019-10-10,0,1,2,-0.667
519,2019-10-08,0,1,1,-0.25
520,2019-10-07,0,2,1,0.167
521,2019-10-01,1,0,0,1.5
522,2019-09-30,1,1,0,1.25
523,2019-09-29,0,1,0,1.0
524,2019-09-27,1,1,0,1.25
525,2019-09-26,0,1,0,1.0
526,2019-09-25,1,0,0,1.5
527,2019-09-23,1,2,0,1.167
528,2019-09-16,1,2,0,1.167
529,2019-09-13,1,0,0,1.5
530,2019-09-12,1,0,0,1.5
531,2019-09-11,2,1,0,1.333
532,2019-09-10,1,1,1,0.333
533,2019-09-06,1,0,0,1.5
534,2019-09-04,1,0,0,1.5
535,2019-09-03,0,0,1,-1.5
536,2019-08-28,0,0,1,-1.5
537,2019-08-27,2,0,0,1.5
538,2019-08-25,0,1,0,1.0
539,2019-08-22,1,1,0,1.25
540,2019-08-21,2,0,0,1.5
541,2019-08-20,1,0,0,1.5
542,2019-08-15,0,0,1,-1.5
543,2019-08-13,1,1,0,1.25
544,2019-08-12,0,0,2,-1.5
545,2019-08-06,0,2,0,1.0
546,2019-08-04,1,0,0,1.5
547,2019-08-02,0,1,1,-0.25
548,2019-07-31,2,2,0,1.25
549,2019-07-30,0,2,5,-0.786
550,2019-07-29,9,22,3,0.912
551,2019-07-28,0,1,0,1.0
552,2019-07-27,1,1,0,1.25
553,2019-07-25,1,0,1,0.0
554,2019-07-24,1,0,0,1.5
555,2019-07-23,0,0,1,-1.5
556,2019-07-21,0,1,0,1.0
557,2019-07-20,1,0,0,1.5
558,2019-07-16,1,0,0,1.5
559,2019-07-12,1,0,1,0.0
560,2019-07-11,2,1,1,0.625
561,2019-07-10,3,1,0,1.375
