,0,1,2,3,4
726,2019-05-14,5,2,1,1.0
727,2019-05-13,3,1,0,1.375
728,2019-05-12,1,0,0,1.5
729,2019-05-11,2,0,0,1.5
730,2019-05-10,2,1,3,-0.083
731,2019-05-09,2,2,0,1.25
732,2019-05-08,11,5,0,1.344
733,2019-05-07,32,3,2,1.297
734,2019-05-06,4,1,0,1.4
735,2019-05-03,2,1,1,0.625
736,2019-05-02,2,4,0,1.167
737,2019-05-01,3,2,4,0.056
738,2019-04-30,6,3,29,-0.829
739,2019-04-29,4,4,14,-0.5
740,2019-04-28,0,1,0,1.0
741,2019-04-27,1,0,0,1.5
742,2019-04-26,3,0,0,1.5
743,2019-04-25,2,0,0,1.5
744,2019-04-24,6,2,1,1.056
745,2019-04-23,4,1,0,1.4
746,2019-04-22,6,2,0,1.375
747,2019-04-20,2,0,0,1.5
748,2019-04-19,2,0,0,1.5
749,2019-04-18,4,1,0,1.4
750,2019-04-17,4,1,0,1.4
751,2019-04-16,3,0,1,0.75
752,2019-04-15,1,0,3,-0.75
753,2019-04-14,1,0,0,1.5
754,2019-04-13,1,0,0,1.5
755,2019-04-12,2,0,1,0.5
756,2019-04-11,4,0,1,0.9
757,2019-04-10,1,3,2,0.25
758,2019-04-09,6,1,3,0.55
759,2019-04-08,2,2,2,0.333
760,2019-04-07,3,1,0,1.375
761,2019-04-06,2,0,0,1.5
762,2019-04-05,2,0,1,0.5
763,2019-04-04,3,1,2,0.417
764,2019-04-03,4,0,0,1.5
765,2019-04-02,5,2,1,1.0
766,2019-04-01,3,1,0,1.375
